text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,
"@ashtonpie1012 Also there’s the whole “it’s a mystery” thing lmao

Eds isn’t supposed to compromise my immune syste… https://t.co/L9wZxtIEv6",FALSE,3,AaronLinguini,2/28/19 20:34,TRUE,1.10122E+18,1.10122E+18,8.24989E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AaronLinguini,0,FALSE,FALSE,NA,NA,,,
Me finally crawling outta the depths of the flu https://t.co/lakymn0x9X,FALSE,2,NA,2/28/19 20:34,FALSE,NA,1.10122E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Barti___,0,FALSE,FALSE,NA,NA,,,
@_lets_do_it_ @BeckyJohnson222 @KorbinWasilews1 @urbanx_f @veggie64_leslie @Charbrevolution @LilEarthling369… https://t.co/slSB9YYgeb,FALSE,4,_lets_do_it_,2/28/19 20:32,TRUE,1.10121E+18,1.10122E+18,2696358200,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",vlhill1,1,FALSE,FALSE,NA,NA,,,
@EmilyKrumlinde I haven't been sick since I got man flu in August last year. TAKE MY IMMUNE SYSTEM!,FALSE,2,EmilyKrumlinde,2/28/19 20:31,FALSE,1.10121E+18,1.10122E+18,33204741,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Wolfenight,0,FALSE,FALSE,NA,NA,,,
"@DaveR94476809 #Mercury is still in multi-dose #Flu #vaccine - the ones that most people are exposed to.  FLUZONE,… https://t.co/LinBQIAgi4",FALSE,3,DaveR94476809,2/28/19 20:31,TRUE,1.10051E+18,1.10122E+18,9.8672E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,4,FALSE,FALSE,NA,NA,,,
Elderberry Syrup Praised By Local News As Flu Reliever https://t.co/asKfSJwTj4 via @prepforthat1,FALSE,0,NA,2/28/19 20:31,FALSE,NA,1.10122E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",InformedGreenS,0,FALSE,FALSE,NA,NA,,,
Been waiting an HOUR with a 6 year old who almost certainly is the flu (same symptoms as me and I tested positive)… https://t.co/0JhkfzufUE,FALSE,0,NA,2/28/19 20:30,TRUE,NA,1.10122E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",8to5fitmom,0,FALSE,FALSE,NA,NA,,,
"21 new flu deaths were reported in the state last week. 
https://t.co/RwBwOzK5DJ",FALSE,0,NA,2/28/19 20:30,FALSE,NA,1.10122E+18,NA,"<a href=\http://www.socialnewsdesk.com\"" rel=\""nofollow\"">SocialNewsDesk</a>""",WWAY,0,FALSE,FALSE,NA,NA,,,
Ontario - cold &amp; flu season is still in full swing. Wondering about your region? We have all the details here with… https://t.co/HV3Y0OrgWW,FALSE,8,NA,2/28/19 20:30,TRUE,NA,1.10122E+18,NA,"<a href=\https://ads-api.twitter.com\"" rel=\""nofollow\"">Twitter Ads Composer</a>""",weathernetwork,3,FALSE,FALSE,NA,NA,,,
I need this for cold and flu season. There are people out here in public coughing and sneezing into their hands lik… https://t.co/hDjc2rwJCb,FALSE,19,NA,2/28/19 20:29,TRUE,NA,1.10122E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",knittaphd,0,FALSE,FALSE,NA,NA,,,
Just in time for flu season! @glblctzn and @JNJCares made this video explaining the virus and the work being done t… https://t.co/lOfqJ1mkeY,FALSE,0,NA,2/28/19 20:29,TRUE,NA,1.10122E+18,NA,"<a href=\https://www.globalcitizen.org/\"" rel=\""nofollow\"">Global Citizen Mobile App</a>""",andyjjosephh,0,FALSE,FALSE,NA,NA,,,
I thought I had the flu but it was just me thinking about losing you !,FALSE,1,NA,2/28/19 20:29,FALSE,NA,1.10122E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",treyonce3did,0,FALSE,FALSE,NA,NA,,,
"sorry my voice is Like That, still getting over bronchitis after dan brought home another batch of the h3 flu or smth from work",FALSE,0,hollowlaughter,2/28/19 20:27,FALSE,1.10122E+18,1.10122E+18,120899055,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",hollowlaughter,0,FALSE,FALSE,NA,NA,,,
JUST IN: Eight more flu deaths reported in Connecticut https://t.co/GFNWjhHaGZ https://t.co/smyeyc59IO,FALSE,2,NA,2/28/19 20:27,FALSE,NA,1.10122E+18,NA,"<a href=\http://www.socialflow.com\"" rel=\""nofollow\"">SocialFlow</a>""",NBCConnecticut,3,FALSE,FALSE,NA,NA,,,
@TheOGPimpKing Just hope you don't get many flu with no clothes on. We will never hear the end of it 🙄,FALSE,0,TheOGPimpKing,2/28/19 20:27,FALSE,1.10122E+18,1.10122E+18,1120659336,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",LostInTheMobRP,0,FALSE,FALSE,NA,NA,,,
@maxwelltani You should ask them if they have gotten their flu shots...,FALSE,0,maxwelltani,2/28/19 20:27,FALSE,1.10122E+18,1.10122E+18,2381386813,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",chertz,0,FALSE,FALSE,NA,NA,,,
Can y’all send out some prayers to my wonderful husband @BlasterdudeBlue He is sick with the flu and not feeling well. Thank You,FALSE,18,NA,2/28/19 20:26,FALSE,NA,1.10122E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Alex1321_,3,FALSE,FALSE,NA,NA,,,
@TraceyMcCain what is wrong? Don't tell me you are getting that flu bug!?,FALSE,1,TraceyMcCain,2/28/19 20:26,FALSE,1.10109E+18,1.10122E+18,146225204,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",heavyd27203,0,FALSE,FALSE,NA,NA,,,
"@mdfenway It might be, yes. And thank you!!! He’s currently suffering from flu on my couch.",FALSE,0,mdfenway,2/28/19 20:25,FALSE,1.10121E+18,1.10122E+18,135301286,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Jen_Royle,0,FALSE,FALSE,NA,NA,,,
"@gaiaherbs Elderberry Syrup, One of the Best tools to support a healthy Immune System during cold/flu season… https://t.co/ZOq4kwTHcT",FALSE,0,GaiaHerbs,2/28/19 20:25,TRUE,NA,1.10122E+18,133665242,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",OBXjumper84,0,FALSE,FALSE,NA,NA,,,
Eight More Flu Deaths Reported in Connecticut https://t.co/cXRumhO9BT https://t.co/xZGvXi0BK4,FALSE,0,NA,2/28/19 20:23,FALSE,NA,1.10122E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",ccrepon88,0,FALSE,FALSE,NA,NA,,,
I have the flu but I also have a rehearsal tonight https://t.co/raRi89foSQ,FALSE,0,NA,2/28/19 20:23,FALSE,NA,1.10122E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",contrabassic,0,FALSE,FALSE,NA,NA,,,
"BREAKING: 8 more flu-related deaths reported in CT, bringing total deaths to 37 in the state this flu season. @WTNH",FALSE,0,NA,2/28/19 20:23,FALSE,NA,1.10122E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",amy_hudak,0,FALSE,FALSE,NA,NA,,,
JUST IN: #Connecticut #flu deaths rise to 37 this season. Eight more people have died since the last update from DP… https://t.co/SfQZqXKETQ,FALSE,1,NA,2/28/19 20:22,TRUE,NA,1.10122E+18,NA,"<a href=\http://www.socialnewsdesk.com\"" rel=\""nofollow\"">SocialNewsDesk</a>""",WTNH,1,FALSE,FALSE,NA,NA,,,
"Walgreens pharmacy sucks, I’m about to start coughing on everything and spread this flu like wildfire if they don’t hurry up",FALSE,1,NA,2/28/19 20:22,FALSE,NA,1.10122E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ErinTaylorGray,0,FALSE,FALSE,NA,NA,,,
"An interesting decision regarding the 2018 Superbowl “football flu.”  Was this a problem in your workplace?
https://t.co/SfAStGqgVv",FALSE,0,NA,2/28/19 20:22,FALSE,NA,1.10122E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",WGEmploymentLaw,0,FALSE,FALSE,NA,NA,,,
PSA: There’s no link between the flu shot &amp; pregnancy lost. New research contradicts an earlier study that raised q… https://t.co/emzVT5mePO,FALSE,25,NA,2/28/19 20:21,TRUE,NA,1.10122E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",IDSAInfo,12,FALSE,FALSE,NA,NA,,,
I’m sick with flu like symptoms but I still wanted to participate #BlackOutBTS https://t.co/kvdoiGtjoU,FALSE,8,NA,2/28/19 20:21,FALSE,NA,1.10122E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",honeyntae,1,FALSE,FALSE,NA,NA,,,
@SJM1878 @AlanShepo69 @OriginalSoleog @RetroSolesUK @LeemingJamie @markmarkn2010 @JohnTheMuppet @transalpino… https://t.co/rptxPdMM8n,FALSE,3,SJM1878,2/28/19 20:20,TRUE,1.10111E+18,1.10122E+18,267401126,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Neilwright1971,0,FALSE,FALSE,NA,NA,,,
How do I mange to get the flu and be without my shower for several days due to maintenance AT THE SAME TIME?,FALSE,8,NA,2/28/19 20:20,FALSE,NA,1.10122E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",hannah_nelsen_,0,FALSE,FALSE,NA,NA,,,
Stay healthy this #flu season. Learn more at: https://t.co/ErzOvoWHff https://t.co/9EyhKRasgY,FALSE,0,NA,2/28/19 20:19,FALSE,NA,1.10122E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",MassDPH,0,FALSE,FALSE,NA,NA,,,
my baby has the flu 😩😩😩😩😩😩,FALSE,0,NA,2/28/19 20:19,FALSE,NA,1.10122E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Lisbeth928,0,FALSE,FALSE,NA,NA,,,
@sarcasm_scrubs We were worse last flu season. But i'm knocking on wood cuz we aren't out of the woods yet,FALSE,0,sarcasm_scrubs,2/28/19 20:19,FALSE,1.10117E+18,1.10122E+18,9.0633E+17,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BaseballMurse7,0,FALSE,FALSE,NA,NA,,,
OMG the flu ant no joke y'all at the doc again shew I hate being sick. Both me and my husband Billy Carrier got the… https://t.co/2bwIJ5W3oq,FALSE,0,NA,2/28/19 20:19,TRUE,NA,1.10122E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",baby_girl_0720,0,FALSE,FALSE,NA,NA,,,
Besides yearly flu shots-which I’m not crazy about by the way-these are the only vaccinations given regularly to ch… https://t.co/3X4Kay0htF,FALSE,0,WordManWord,2/28/19 20:19,TRUE,1.10121E+18,1.10122E+18,91246453,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",WordManWord,0,FALSE,FALSE,NA,NA,,,
um hi. i'm still alive. and working on art. but i've gotten a cold or flu and my knee injury has me fatigued consta… https://t.co/uwcZd4myXm,FALSE,11,NA,2/28/19 20:19,TRUE,NA,1.10122E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",sandieee,0,FALSE,FALSE,NA,NA,,,
what do you do when you have the flu and no appetitie... well my girl brings me keto meal replacement... and my son… https://t.co/FUEF4OP52V,FALSE,1,NA,2/28/19 20:19,TRUE,NA,1.10122E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",ydanielstar,0,FALSE,FALSE,NA,NA,,,
@LauraWanek @katalin_pota @andresha_bass @LadyReverb @kavn @the_realBrooks @dj74hutch @CasaChichi @blysx @28720rb… https://t.co/NrRUhbN70N,FALSE,2,LauraWanek,2/28/19 20:17,TRUE,1.10118E+18,1.10121E+18,2731105046,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",hiya_jazz,0,FALSE,FALSE,NA,NA,,,
Repeat after me: The flu shot is safe. The resources that have been poured into proving this is astounding. https://t.co/ITF5TssJgt,FALSE,3,NA,2/28/19 20:17,FALSE,NA,1.10121E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",APKithcartMDPhD,0,FALSE,FALSE,NA,NA,,,
A sure fire cure for the flu is for your hockey team to scratch Andrew MacDonald &amp; Bryce Harper to sign with your baseball team,FALSE,65,NA,2/28/19 20:16,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",jsaquella,3,FALSE,FALSE,NA,NA,,,
New study proves a #FluShot cannot cause a pregnant woman to miscarry. https://t.co/RKg5fw0fAo,FALSE,0,NA,2/28/19 20:15,FALSE,NA,1.10121E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",SeanWFTS,0,FALSE,FALSE,NA,NA,,,
Study says #flu vaccine will not cause a pregnant woman to miscarry. https://t.co/f6fU80lxNt #Protect2FromFlu #ACIP,FALSE,12,NA,2/28/19 20:14,FALSE,NA,1.10121E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",famfightflu,7,FALSE,FALSE,NA,NA,,,
"I'm sick with the #flu today, which sucks, but it does give me a chance to get my #Oscar angst out by watching… https://t.co/MaP03sYyT6",FALSE,1,NA,2/28/19 20:13,TRUE,NA,1.10121E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",andy_smth,0,FALSE,FALSE,-92.9583,44.8335,,,
"JUST IN: 8 more flu-related deaths have been reported in CT, bringing the total this season to 37. More on Ch 3 sta… https://t.co/XqhS1eLCzS",FALSE,2,NA,2/28/19 20:12,TRUE,NA,1.10121E+18,NA,"<a href=\http://www.socialnewsdesk.com\"" rel=\""nofollow\"">SocialNewsDesk</a>""",WFSBnews,1,FALSE,FALSE,NA,NA,,,
@Flizzy_prop Bitch you just partied in PR for 3 days you ain't got no damn flu lol,FALSE,1,Flizzy_prop,2/28/19 20:12,FALSE,1.10121E+18,1.10121E+18,9.47523E+17,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",ESKingBonafide,0,FALSE,FALSE,NA,NA,,,
"@jatkins1127 I'm good, I have the flu I've been in bed all day.",FALSE,0,jatkins1127,2/28/19 20:10,FALSE,1.10121E+18,1.10121E+18,3109663018,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",terilyns68,0,FALSE,FALSE,NA,NA,,,
"This dude, though. What this dude did and is now digging the world's diggest hole defending is the equivalent of se… https://t.co/JsJDrt8gjM",FALSE,50,alexandraerin,2/28/19 20:10,TRUE,1.10121E+18,1.10121E+18,755504,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",alexandraerin,5,FALSE,FALSE,NA,NA,,,
"But at the same time - I recognize there is a common usage for \flu\"" and I can't undo that. I don't go around talki… https://t.co/BOs7ECWx0q""",FALSE,20,alexandraerin,2/28/19 20:09,TRUE,1.10121E+18,1.10121E+18,755504,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",alexandraerin,0,FALSE,FALSE,NA,NA,,,
Survey says: it’s the flu. https://t.co/wHxinSshpx,FALSE,0,NA,2/28/19 20:09,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",djh881,0,FALSE,FALSE,NA,NA,,,
Sitting at the clinic knowing I’m contracting the flu as I type this,FALSE,2,NA,2/28/19 20:09,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",KYFriedShrooms,0,FALSE,FALSE,NA,NA,,,
"Egg-grown #vaccines may not be so protective from flu spread, according to analysis of last year's flu season: https://t.co/scsGeZoMnX",FALSE,0,NA,2/28/19 20:09,FALSE,NA,1.10121E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",MDMagazine,0,FALSE,FALSE,NA,NA,,,
I just want everyone to know that the flu may be my demise :’) gbye cruel world~,FALSE,3,NA,2/28/19 20:08,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",juliahopeart,0,FALSE,FALSE,NA,NA,,,
If u have the flu stay the fuck home pls. some of us cannot afford to be sick 😅😅😅😅😅,FALSE,0,NA,2/28/19 20:07,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",cailinms,0,FALSE,FALSE,NA,NA,,,
"The flu may be getting to me, but it won't stop me from doing what I need to do today.

Besides, working from a key… https://t.co/Ju6QB2NiCu",FALSE,0,NA,2/28/19 20:07,TRUE,NA,1.10121E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",HG_I_MM,0,FALSE,FALSE,NA,NA,,,
The flu can go away now. I have things to do this weekend.. 😷😞,FALSE,1,NA,2/28/19 20:07,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",rebecca_martinn,0,FALSE,FALSE,NA,NA,,,
"If your momma's favorite song was F\ancy' and your grand daddy prefers moldy craxkers in his tomato soup because he… https://t.co/iMqsHT2osF""",FALSE,0,NA,2/28/19 20:06,TRUE,NA,1.10121E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",DealMaker100,0,FALSE,FALSE,NA,NA,,,
3/ #Vols needed this win for a confidence boost. Hopeful they can grab the momentum moving forward. 🤞🏽🤞🏽to Kyle! Ho… https://t.co/kn2XjNHgpe,FALSE,1,connieshih,2/28/19 20:06,TRUE,1.10121E+18,1.10121E+18,221751906,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",connieshih,0,FALSE,FALSE,NA,NA,,,
"Oh no, @TheOttoOrange! Make sure to stop by Health Services to grab your flu kit, get lots of rest and stay hydrate… https://t.co/zxW0e0EmuJ",FALSE,2,NA,2/28/19 20:06,TRUE,NA,1.10121E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BeWellSU,0,FALSE,FALSE,NA,NA,,,
"Okay, recovering from the flu. :( #ASW19 #wbchat",FALSE,0,NA,2/28/19 20:05,FALSE,NA,1.10121E+18,NA,"<a href=\http://www.tchat.io\"" rel=\""nofollow\"">tchat.io</a>""",FlyinTeacher,0,FALSE,FALSE,NA,NA,,,
Okay actually I won’t be seeing @SebastianComedy tonight. I just tested positive for the flu. 😭😭😭😭😭😭😭,FALSE,0,NA,2/28/19 20:05,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",karanotcara,0,FALSE,FALSE,NA,NA,,,
"If y’all wanna lose weight super fast just get the stomach flu. Works like a charm, I’m down 10 lbs in a little over a day",FALSE,3,NA,2/28/19 20:03,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",THEjessmess4,0,FALSE,FALSE,NA,NA,,,
CDC: More Severe Strain of Flu Spreading Widely https://t.co/gvY9h2xiHk #Newsmax via @Newsmax,FALSE,0,NA,2/28/19 20:02,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",onahunttoday,0,FALSE,FALSE,NA,NA,,,
Me after waking up from an hour nap and realizing I’m still sick with the fucking flu: https://t.co/kc8a5Sweew,FALSE,2,NA,2/28/19 20:02,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",KailaMallard,0,FALSE,FALSE,NA,NA,,,
@Nappdad I have da flu ]:,FALSE,0,Nappdad,2/28/19 20:01,FALSE,1.10121E+18,1.10121E+18,291262045,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",lilycheesesteak,0,FALSE,FALSE,NA,NA,,,
"Officials see no link between miscarriage risk and flu shots
 https://t.co/TdE2AsPyB0",FALSE,1,NA,2/28/19 20:01,FALSE,NA,1.10121E+18,NA,"<a href=\http://www.socialnewsdesk.com\"" rel=\""nofollow\"">SocialNewsDesk</a>""",News_8,0,FALSE,FALSE,NA,NA,,,
"Spread love, not germs this flu season with @bathandbodyworks Gentle Foaming Hand Soaps &amp; PocketBac Hand Sanitizers… https://t.co/fah9EgvG3Z",FALSE,1,NA,2/28/19 20:01,TRUE,NA,1.10121E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",OhioValleyMall,0,FALSE,FALSE,NA,NA,,,
Are you trying to find ways to stay healthy this flu season? Buy a house plant! Learn why having plants at home can… https://t.co/NsgWl3J26z,FALSE,3,NA,2/28/19 20:01,TRUE,NA,1.10121E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",robynsantafe,0,FALSE,FALSE,NA,NA,,,
"Join us at the Latino Memphis Health Fair this Saturday for free health screenings, cooking demonstrations, and flu… https://t.co/3gmnMDD98F",FALSE,0,NA,2/28/19 20:00,TRUE,NA,1.10121E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",pptnmcares,0,FALSE,FALSE,NA,NA,,,
"Tamera Mowry Diagnosed With Bronchitis, Flu &amp; Viral Pneumonia After Trip To Emergency Room https://t.co/xuQU7myBI0",FALSE,0,NA,2/28/19 20:00,FALSE,NA,1.10121E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",JuanitaKellyco,0,FALSE,FALSE,NA,NA,,,
Cart Smarts: Boost your immunity with flu-fighting foods https://t.co/fBaLBPwvrh https://t.co/PvNYH0gEYA,FALSE,0,NA,2/28/19 20:00,FALSE,NA,1.10121E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",General_Biotics,0,FALSE,FALSE,NA,NA,,,
"Milder flu season may be due to a better flu vaccine match, report says https://t.co/pcVHtkllGr https://t.co/vGcDNrri2J",FALSE,0,NA,2/28/19 20:00,FALSE,NA,1.10121E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",MaidstoneIda,0,FALSE,FALSE,NA,NA,,,
Just got nauseous. And not because I have the flu.,FALSE,1,NA,2/28/19 20:00,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",SamMostow04,0,FALSE,FALSE,NA,NA,,,
"The story’s headline reads, “Is elderberry syrup a safe choice for treating flu?” https://t.co/IQOl97lzyp",FALSE,7,NA,2/28/19 20:00,FALSE,NA,1.10121E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",BusyDrT,6,FALSE,FALSE,NA,NA,,,
"Day 5: restart after having the flu! I have accepted a challenge from @DrPenK to post #7BooksILove-no explanation,… https://t.co/NHhPon1p7Z",FALSE,6,NA,2/28/19 20:00,TRUE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",schneckbk,0,FALSE,FALSE,NA,NA,,,
Good news courtesy of @HelenBranswell - flu shots are safe for pregnant women: https://t.co/rRCNR5tNfn,FALSE,0,NA,2/28/19 19:59,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",NIHCMfoundation,0,FALSE,FALSE,NA,NA,,,
Encouraging old people to die of the flu to advance the battle against sorcery and liberal nursing https://t.co/4d5FF47X26,FALSE,0,NA,2/28/19 19:59,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",annus_mirabilis,0,FALSE,FALSE,NA,NA,,,
I ain’t eating them shit no way. They flu is going around like crazy https://t.co/B7hD0mfDBw,FALSE,0,NA,2/28/19 19:57,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",iDontBSerious,0,FALSE,FALSE,NA,NA,,,
Got my shots. Got the flu at 16. Never had it since. https://t.co/s6pk506o5c,FALSE,3,NA,2/28/19 19:57,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",addison_mills17,0,FALSE,FALSE,NA,NA,,,
Health officials see no link between miscarriage risk and flu shots. https://t.co/7X1LN6AMO1 https://t.co/A5NN9XLvGR,FALSE,4,NA,2/28/19 19:56,FALSE,NA,1.10121E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",StarTribune,1,FALSE,FALSE,NA,NA,,,
@nancypzelaya @KyleighaGutierr @_BriBabyx3 It’s flu season,FALSE,0,nancypzelaya,2/28/19 19:56,FALSE,1.1012E+18,1.10121E+18,359160938,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",peapa905,0,FALSE,FALSE,NA,NA,,,
"@_BriBabyx3 Ummm it’s flu season, did you really need to be notified that your child might come home with vomiting,… https://t.co/lsOQyUi7eb",FALSE,1,_BriBabyx3,2/28/19 19:55,TRUE,1.10116E+18,1.10121E+18,3068614884,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",peapa905,0,FALSE,FALSE,NA,NA,,,
"I have the chills and my muscles are achy again, I better not be getting the flu 😅",FALSE,0,NA,2/28/19 19:54,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_airmare,0,FALSE,FALSE,NA,NA,,,
.@TeacherBeat: The Kentucky 'Pension Flu' Has Hit Teachers Once Again https://t.co/nFUJhnKl51,FALSE,1,NA,2/28/19 19:53,FALSE,NA,1.10121E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",EdWeekTeacher,1,FALSE,FALSE,NA,NA,,,
The Kentucky 'Pension Flu' Has Hit Teachers Once Again https://t.co/yxKHawIztw,FALSE,0,NA,2/28/19 19:53,FALSE,NA,1.10121E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",TeacherBeat,0,FALSE,FALSE,NA,NA,,,
